line_id,movie_title,line,levenshtein_distance_from_script,memorable?
103371,being john malkovich,"You're not someone I could get interested in, Craig, you play with dolls.",3,1
103480,being john malkovich,""" No, that's the ad, but let's talk about you in a minute.",0,0
103156,being john malkovich,Nobody's looking for a puppeteer in today's wintry economic climate.,22,1
104009,being john malkovich,I'm sure he's a better lover than I ever was.,0,0
103486,being john malkovich,Don't stand in the way of my actualization as a man.,7,1
103484,being john malkovich,I'm going to speak to Dr. Feldman about sexual reassignment surgery.,0,0
103707,being john malkovich,What happens when a man goes through his own portal?,5,1
103673,being john malkovich,I moved his arm across your girlfriend's glorious tit.,0,0
103687,being john malkovich,"Truth is for suckers, Johnny Boy.",5,1
103681,being john malkovich,This is my type of chick.,0,0
297000,frequency,"I'm still here, Chief.",0,1
296958,frequency,Elvis has left the building.,0,0
296258,frequency,"Shoulda, woulda, coulda, pal.",4,1
296254,frequency,"Wish I could, Gordy.",0,0
104304,being there,That was a very small room.,6,1
104309,being there,I feel very good in here.,0,0
104163,being there,"Now move, honky, before I cut your white ass.",6,1
104159,being there,"Did that chickenshit asshole Raphael send you here, boy?",0,0
728814,star trek generations,"I hope, for your sake, that you were initiating a mating ritual.",4,1
729001,star trek generations,I don't know... he bathed... now he is roaming the ship.,0,0
729157,star trek generations,Who am I to argue with the captain of the Enterprise?,59,1
729145,star trek generations,"If I'm right, this is the day I met Antonia.",0,0
729171,star trek generations,Least I could do for the captain of the enterprise.,8,1
729147,star trek generations,and every time it scared the hell out of me.,0,0
728545,star trek generations,Risk is part of the game if you want to sit in that chair.,0,1
728492,star trek generations,But that wasn't so long ago... it couldn't have been more than...,0,0
849801,vertigo,Only one is a wanderer; two together are always going somewhere.,32,1
849799,vertigo,"Oh, yes, I forgot: It's your occupation, isn't it?",0,0
850255,vertigo,One final thing I have to do... and then I'll be free of the past.,15,1
849967,vertigo,"If your husband is awake, say you couldn't sleep and went out for some air.",0,0
116357,blade ii,"There's an old saying: Keep your friends close, keep your enemies closer.",58,1
116270,blade ii,"They use it on heroin addicts, make 'em go cold-turkey in one night.",0,0
116723,blade ii,"Well, you didn't think I forgot about you, did you?",21,1
116667,blade ii,"One, I was on to you the moment they turned you.",0,0
781912,the exorcist,They've found something... small pieces.,0,1
781914,the exorcist,At the base of the mound.,0,0
808192,the three musketeers,"Come D'Artagnan, we're saving the King!",25,1
808107,the three musketeers,His name is the Count De Rochefort.,0,0
808562,the three musketeers,There was a time when I would have given my life for a kind word from you.,12,1
808460,the three musketeers,"However, if you would like to entertain me with a story, I'm eager to hear it.",0,0
229732,die hard,You should have heard your brother squeal when I broke his fucking neck.,8,1
229600,die hard,"Speaking of cows, did you ever hear so much bullshit in your life?",0,0
229192,die hard,Just remember that when you sign for the tip.,40,1
229190,die hard,I'll pull into the parking garage and wait.,0,0
229300,die hard,"C'mon baby, come ta' papa, I'll kiss ya' fuckin' dalmatian.",25,1
229293,die hard,Tell me you heard the shot and you're calling the police right now...,0,0
229338,die hard,No one kills him but me!,1,1
229320,die hard,I want blood for my blood.,0,0
229387,die hard,"Welcome to the party, pal.",0,1
229401,die hard,Bad for your health anyway.,0,0
229310,die hard,Nine million terrorists in the world and I gotta kill one with feet smaller than my sister.,13,1
229259,die hard,"After I get my foot out of my mouth, we'll really be cooking, and then I can --",0,0
400297,the imaginarium of doctor parnassus,"Nothing is permanent, not even death.",13,1
400296,the imaginarium of doctor parnassus,But your sacrifice must be pure.,0,0
166358,chaos,You picked the wrong day not to use the ATM.,76,1
166458,chaos,"We don't want another Pearl Street Bridge, do we?",0,0
41765,american gangster,"The number one fear of people isn't dying, it's public speaking.",60,1
42571,american gangster,I want to know everyone you've met for the last twenty years.,0,0
41997,american gangster,I sell a product that's better than the competition at a price that's less than the competition.,39,1
41911,american gangster,"So if that dope doesn't arrive, for whatever reason - Cousin or no cousin - don't let me down.",0,0
42596,american gangster,Even a fool gets to be young once.,7,1
42585,american gangster,I haven't talked to them in years.,0,0
42001,american gangster,"The most important thing in business is honesty, integrity, hardwork... family... never forgetting where we came from.",34,1
41902,american gangster,Though I'd rather not have to drag my ass all the way up here every time.,0,0
183321,cobb,Greatness is overrated.,0,1
183313,cobb,You being paid?,0,0
182990,cobb,I started playing baseball when I was a kid like everybody else but better than everybody else.,116,1
182984,cobb,"The broads're probably lining up right now, waiting for ol' Ty and his buddy Stump.",0,0
182881,cobb,Know ye that a prince and a great man has fallen this day.,2,1
182850,cobb,Or... there's the kind with one great subject that consumes them forever.,0,0
276759,fargo,"I'm not sure I agree with you a hundred percent on your police work, there, Lou.",5,1
276990,fargo,"Now, I saw some rough stuff on your priors, but nothing in the nature of a homicide...",0,0
276964,fargo,I decided not to park there.,7,1
276966,fargo,I decided not to park here.,0,0
276649,fargo,But you're sayin'... what are ya sayin'?,12,1
276632,fargo,"If these numbers are right, this looks pretty sweet.",0,0
276822,fargo,"Ah, hon, ya got Arby's all over me.",8,1
276820,fargo,"They're good, Norm, but you're better'n them.",0,0
276723,fargo,"OK, so we got a trooper pulls someone over, we got a shooting, these folks drive by, there's a high-speed pursuit, ends here and then this execution-type deal.",28,1
276963,fargo,"I had to do a few things in the Twin Cities, so I thought I'd check in with ya about that USIF search on Shep Proudfoot... Oh, yah?...",0,0
276660,fargo,"I'm not talking about your damn word, Jerry.",196,1
276658,fargo,I don't see nothin' like that here.,0,0
835398,twin peaks,She's my cousin... but doesn't she look almost exactly like Laura Palmer?,49,1
835811,twin peaks,What is the world coming to when you kill a guy for baby laxative?,0,0
835307,twin peaks,"You know, there's only one problem with you: you're perfect.",36,1
835639,twin peaks,Was I wearing something of yours and you got mad at me?,0,0
47938,the american president,I feel a nightmare coming on...,16,1
47925,the american president,It's a waste of time.,0,0
47897,the american president,The White House is the single greatest home court advantage in the modern world.,2,1
47891,the american president,"Sydney, seldom does a day go by that I'm not burned in effigy.",0,0
48653,the american president,"Seven trillion dollar communications system at my disposal, and I can't find out if the Packers won.",22,1
48670,the american president,"Sydney, I can't challenge the school bully to a fight just because he picked on my girlfriend.",0,0
48984,the american president,"If anyone needs me, I'll be in the Roosevelt Room, giving Lewis oxygen.",35,1
48913,the american president,"If my friend Andy Shepherd had shown up, I would have liked that campaign.",0,0
48015,the american president,"Sydney, Congress doesn't take this long.",13,1
48056,the american president,"You know, I'm a little nervous.",0,0
691994,sideways,Did you drink and dial?,0,1
691996,sideways,These girls want to party.,0,0
691882,sideways,"Quaffable, but uh... far from transcendent.",7,1
691862,sideways,You drop this bombshell on me.,0,0
692029,sideways,"You know, the day you open a '61 Cheval Blanc... that's the special occasion.",14,1
692081,sideways,Because a bottle of wine is actually alive -- it's constantly evolving and gaining complexity.,0,0
692436,sideways,You don't understand my plight.,49,1
692438,sideways,Took her forever to find them.,0,0
692272,sideways,You're getting *married* on Saturday?,19,1
692280,sideways,"Oh, just that he loves her.",0,0
246956,dune,"Behold, as a wild ass in the desert, go I forth to my work.",2,1
246954,dune,They shall come all for violence: their faces shall sup as the east wind.,0,0
247248,dune,My name is a killing word.,39,1
247241,dune,Set the range for two meters.,0,0
247269,dune,"You have no need for your weapons with me, Gurney Halleck.",6,1
247204,dune,"To avenge my father, I will turn you into killing machines.",0,0
247301,dune,"Father... father, the sleeper has awakened!",26,1
247319,dune,Alia keeps pace with the storm.,0,0
247263,dune,Long live the fighters!,0,1
247240,dune,Activate your weirding modules...,0,0
247308,dune,"Bring in that floating fat man, the Baron!",4,1
247280,dune,Who is this Paula Atreides to the Guild?,0,0
247045,dune,"Bless the maker and his water, bless the coming and going of him, may his passing cleanse the world.",10,1
246996,dune,"With a Fremen suit in good working order, one can sustain life for weeks, even in the deep desert.",0,0
468191,le grand bleu,"A thousand commanders, and we get the Belgian from Alcoholics Anonymous!",6,1
468190,le grand bleu,"Come on, suck your finger, you'll be seeing mermaids everywhere!",0,0
842637,unforgiven,Now all you gotta do is pull the trigger mister.,9,1
842684,unforgiven,"""Jim,"" I says, ""You are a liar and a horse thief.",0,0
842323,unforgiven,Did Pa used to kill folks?,1,1
842314,unforgiven,I think they got the fever.,0,0
842356,unforgiven,You know how women lie.,164,1
842341,unforgiven,What's all that wood?,0,0
842664,unforgiven,"I suppose you know, Bob, if I ever see you again I'm just going to start shooting and figure it was self-defense.",39,1
842602,unforgiven,Now if Corky would have really had two guns instead of just a big dick he could have defended himself to the end.,0,0
39389,amadeus,"That was not Mozart laughing, Father... that was God.",224,1
39594,amadeus,"And in spite of me, a wonder was revealed.",0,0
38777,amadeus,My music... they started without me!,21,1
38767,amadeus,Just say it - you'll see.,0,0
39811,amadeus,What's so intelligent about writing a Requiem Mass?,18,1
39809,amadeus,I'm paying people just to wait for you.,0,0
38911,amadeus,"That doesn't really work, does it?",12,1
38906,amadeus,It is already here in my head.,0,0
39018,amadeus,Is that woman still lying on the floor?,8,1
38947,amadeus,At last I shall be freed by death!,0,0
39045,amadeus,"Your son is an unprincipled, spoiled, conceited brat!",1,1
39047,amadeus,And how will you make him keep it?,0,0
38806,amadeus,A young man trying to impress beyond his abilities.,32,1
39559,amadeus,Taking out what you should never have put in.,0,0
572686,notting hill,"Well, isn't this a good opportunity to... slip her one?",8,1
572657,notting hill,"If I just peel the skin off, it'll be perfect.",0,0
572937,notting hill,Bugger this for a bunch of bananas.,0,1
